model_id,system_id,model_class,response,spp,region_code,region,data,year,authors,compiler,notes,status,test date,tester,data_ref,formula,b0,b1,b2,b3,b4,b5,b6,b7,b8,n,r2_pd,syx_pd,r2_proj,syx_proj,x1,x2,x3,x4,x5,predictor_spec_path,fit_object_path,vcov_path,serializer,pkg,pkg_version,r_version,lightened,comp_token,bias_flag,ht_unit,source_id,voleq,spcd,forest,district,nvel_out
BRN017AGT11D,,closed_form,bm_agt,abies.grandis,pnw,02,NBEL,,Brown 1978,,Whole tree (aboveground),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*log(dbh*b5) + b2*log(ht*b6)) * b7 * b8,-2.876,0,2.175,0,0,1,1,1,1,42,0.9,,,,12,,0,IN,LB,,,,,,,,,AGT,"",FT,21,,,,,
AFF017BRD01D,,closed_form,bm_brd,abies.grandis,pnw,01,NBEL,,Affleck 2019,,Branches dead,active,,,"Affleck, D.L.R. 2019. Aboveground biomass equations for the predominant conifer species of the Inland Northwest USA. Forest Ecology and Management 432 (2019) 179–188",(b0*(dbh*b5)^b1*(ht*b6)^b2) * b7,0.002828,0.8606,0,0,0,2.54,0.3048,2.20462,1,73,0,,,,16,5,0,CM,KG,,,,,,,,,BRD,"",M,216,,,,,
BRN017CRW01D,,closed_form,bm_crw,abies.grandis,pnw,02,NBEL,,Brown 1978,,Crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,1.0152,0,1.6839,1,0,1,1,1,1,15,0.94,,,,2,1,12,IN,LB,,,,,,,,,CRW,no,NA,21,,,,,
BRN017DCR01D,,closed_form,bm_dcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Dead crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-2.6214,0,2.5492,1,0,1,1,1,1,15,0.83,,,,2,1,12,IN,LB,,,,,,,,,DCR,no,NA,21,,,,,
BRN017DCR02D,,closed_form,bm_dcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Dead crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-5.3154,0,3.5638,1,0,1,1,1,1,22,0.93,,,,2,1,20,IN,LB,,,,,,,,,DCR,"",NA,21,,,,,
BRN017DCR11D,,closed_form,bm_dcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Dead crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(dbh*b5)^2*(ht*b6) + b2*(dbh*b5)^3 + b3*(dbh*b5)*(ht*b6)) * b7,1.36,-0.003564,0.04371,0,0,1,1,1,1,22,0.93,,,,11,1,20,IN,LB,,,,,,,,,DCR,no,FT,21,,,,,
BRN017LCR01D,,closed_form,bm_lcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,1.0144,0,1.6156,1,0,1,1,1,1,15,0.92,,,,2,1,12,IN,LB,,,,,,,,,LCR,no,NA,21,,,,,
BRN017LCR02D,,closed_form,bm_lcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,1.3094,0,1.6076,1,0,1,1,1,1,35,0.95,,,,2,1,40,IN,LB,,,,,,,,,LCR,no,NA,21,,,,,
BRN017LCR11D,,closed_form,bm_lcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(ht*b6) + b2*(ht*b6)^2) * b7,0,0.4284,0,0,0,1,1,1,1,12,0.79,,,,15,,0,IN,LB,,,,,,,,,LCR,"",FT,21,,,,,
BRN017LCR12D,,closed_form,bm_lcr,abies.grandis,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(ht*b6) + b2*(ht*b6)^2) * b7,0,0,0.0538,0,0,1,1,1,1,9,0.85,,,,15,,0,IN,LB,,,,,,,,,LCR,"",FT,21,,,,,
BRN017STT01D,,closed_form,bm_stt,abies.grandis,pnw,02,NBEL,,Brown 1978,,Stem (wood + bark),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^2 + b3*(dbh*b5)^3 + b4*(dbh*b5)*(ht*b6)) * b7,0.62,0,0.8024,0.1724,0,1,1,1,1,12,0.99,,,,5,0,4,IN,LB,,,,,,,,,STT,no,NA,21,,,,,
BRN017STT02D,,closed_form,bm_stt,abies.grandis,pnw,02,NBEL,,Brown 1978,,Stem (wood + bark),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,-1.63,0,2.172,2,0,1,1,1,1,8,0.87,,,,4,0,4,IN,LB,,,,,,,,,STT,no,NA,21,,,,,
BRN017STT11D,,closed_form,bm_stt,abies.grandis,pnw,02,NBEL,,Brown 1978,,Stem (wood + bark),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(dbh*b5)^2*(ht*b6) + b2*(dbh*b5)^3 + b3*(dbh*b5)*(ht*b6)) * b7,0.34,0.09182,0,0,0,1,1,1,1,8,0.97,,,,11,,0,IN,LB,,,,,,,,,STT,"",FT,21,,,,,
YOU351AST01D,,closed_form,bm_ast,alnus.rubra,pnw,09,NBEL,,Young et al. 1980,,Whole tree (above stump),active,,,"Young, H. E.; Ribe, J. H.; Wainwright, K. 1980. Weight tables for tree and shrub species in Maine. Misc. Rep. 230. Orono, ME: University of Maine, Life Sciences and Agriculture Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,0.7164,0,2.2087,1,0,1,1,1,1,30,,,,,2,1,3,IN,LB,,,,,,,,,AST,no,NA,177,,,,,
GHZ351AWB01D,,closed_form,bm_awb,alnus.rubra,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Stem + total branches (live + dead; no twigs or foliage),active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,0.02,0.0209,-1.5e-07,2,0,2.54,0.3048,2.20462,1,119,0.98,,,,4,5,300,CM,KG,,,,,,,,,AWB,"",M,56,,,,,
MEA351BRD01D,,closed_form,bm_brd,alnus.rubra,pnw,06,NBEL,,Means et al. 1994,,Branches dead,active,,,"Means, J.; Hansen, H.; Koerper, G.; Alaback, P.; Klopsch, M. 1994. Software for computing plant biomass — BIOPAK users guide. Gen. Tech. Rep. PNW-GTR-340. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Research Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-12.9221,0,4.3225,1,0,2.54,1,2.20462,1,10,0.72,,,,2,9.1,39.6,CM,KG,,,,,,,,,BRD,no,NA,104,,,,,
SNE351BRD01D,,closed_form,bm_brd,alnus.rubra,pnw,FIA NW,NBEL,,Snell and Little 1983,,Branches dead,active,,,"Snell, J.; Little, S. 1983. Predicting crown weight and bole volume of five western hardwoods. Gen. Tech. Rep. PNW-151. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.3788,0,2.6243,1,0,1,1,1,1,53,0.63,,,,2,1,25,IN,LB,,,,,,,,,BRD,no,NA,146,,,,,
MEA351BRL01D,,closed_form,bm_brl,alnus.rubra,pnw,06,NBEL,,Means et al. 1994,,Branches live,active,,,"Means, J.; Hansen, H.; Koerper, G.; Alaback, P.; Klopsch, M. 1994. Software for computing plant biomass — BIOPAK users guide. Gen. Tech. Rep. PNW-GTR-340. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Research Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-7.8197,0,3.4886,1,0,2.54,1,2.20462,1,10,0.92,,,,2,9.1,39.6,CM,KG,,,,,,,,,BRL,no,NA,104,,,,,
YOU351BRT01D,,closed_form,bm_brt,alnus.rubra,pnw,09,NBEL,,Young et al. 1980,,Branches total (live + dead),active,,,"Young, H. E.; Ribe, J. H.; Wainwright, K. 1980. Weight tables for tree and shrub species in Maine. Misc. Rep. 230. Orono, ME: University of Maine, Life Sciences and Agriculture Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-0.5786,0,1.5201,1,0,1,1,1,1,30,,,,,2,1,3,IN,LB,,,,,,,,,BRT,no,NA,177,,,,,
YOU351CPT01D,,closed_form,bm_cpt,alnus.rubra,pnw,09,NBEL,,Young et al. 1980,,Complete tree (above + belowground),active,,,"Young, H. E.; Ribe, J. H.; Wainwright, K. 1980. Weight tables for tree and shrub species in Maine. Misc. Rep. 230. Orono, ME: University of Maine, Life Sciences and Agriculture Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,1.0103,0,2.1878,1,0,1,1,1,1,30,,,,,2,1,3,IN,LB,,,,,,,,,CPT,no,NA,177,,,,,
SNE351CRW01D,,closed_form,bm_crw,alnus.rubra,pnw,FIA NW,NBEL,,Snell and Little 1983,,Crown (branches + foliage + twigs),active,,,"Snell, J.; Little, S. 1983. Predicting crown weight and bole volume of five western hardwoods. Gen. Tech. Rep. PNW-151. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-1.329,0,2.6232,1,0,1,1,1,1,53,0.94,,,,2,1,25,IN,LB,,,,,,,,,CRW,no,NA,146,,,,,
GHZ351FOT01D,,closed_form,bm_fot,alnus.rubra,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Foliage total,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,0.5124,0.001298,0,2,0,2.54,0.3048,2.20462,1,66,0.64,,,,4,1.3,40.8,CM,KG,,,,,,,,,FOT,"",M,56,,,,,
MEA351FOT01D,,closed_form,bm_fot,alnus.rubra,pnw,06,NBEL,,Means et al. 1994,,Foliage total,active,,,"Means, J.; Hansen, H.; Koerper, G.; Alaback, P.; Klopsch, M. 1994. Software for computing plant biomass — BIOPAK users guide. Gen. Tech. Rep. PNW-GTR-340. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Research Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-9.3551,0,3.2434,1,0,2.54,1,2.20462,1,10,0.96,,,,2,9.1,39.6,CM,KG,,,,,,,,,FOT,no,NA,104,,,,,
SNE351FOT01D,,closed_form,bm_fot,alnus.rubra,pnw,FIA NW,NBEL,,Snell and Little 1983,,Foliage total,active,,,"Snell, J.; Little, S. 1983. Predicting crown weight and bole volume of five western hardwoods. Gen. Tech. Rep. PNW-151. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",(exp(b0 + b1*log(dbh*b5))/(b2 + b3*(dbh*b5)^b4)) * b7,-1.329,2.6232,2.7638,0.2155,1.3364,1,1,1,1,53,0.94,,,,14,1,25,IN,LB,,,,,,,,,FOT,"",FT,146,,,,,
YOU351FOT01D,,closed_form,bm_fot,alnus.rubra,pnw,09,NBEL,,Young et al. 1980,,Foliage total,active,,,"Young, H. E.; Ribe, J. H.; Wainwright, K. 1980. Weight tables for tree and shrub species in Maine. Misc. Rep. 230. Orono, ME: University of Maine, Life Sciences and Agriculture Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-1.1048,0,1.2274,1,0,1,1,1,1,30,,,,,2,1,3,IN,LB,,,,,,,,,FOT,no,NA,177,,,,,
GHZ351RTT01D,,closed_form,bm_rtt,alnus.rubra,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Roots total,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,0.1,0.0048,-5e-08,2,0,2.54,0.3048,2.20462,1,28,0,,,,4,5,300,CM,KG,,,,,,,,,RTT,"",M,56,,,,,
YOU351SMR01D,,closed_form,bm_smr,alnus.rubra,pnw,09,NBEL,,Young et al. 1980,,Stump + roots,active,,,"Young, H. E.; Ribe, J. H.; Wainwright, K. 1980. Weight tables for tree and shrub species in Maine. Misc. Rep. 230. Orono, ME: University of Maine, Life Sciences and Agriculture Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-0.3732,0,2.0855,1,0,1,1,1,1,30,,,,,2,1,3,IN,LB,,,,,,,,,SMR,no,NA,177,,,,,
MEA351STB01D,,closed_form,bm_stb,alnus.rubra,pnw,06,NBEL,,Means et al. 1994,,Stem (bark only),active,,,"Means, J.; Hansen, H.; Koerper, G.; Alaback, P.; Klopsch, M. 1994. Software for computing plant biomass — BIOPAK users guide. Gen. Tech. Rep. PNW-GTR-340. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Research Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.6424,0,2.4617,1,0,2.54,1,2.20462,1,10,0.985,,,,2,9.1,39.6,CM,KG,,,,,,,,,STB,no,NA,104,,,,,
SNE351STB01D,,closed_form,bm_stb,alnus.rubra,pnw,FIA NW,NBEL,,Snell and Little 1983,,Stem (bark only),active,,,"Snell, J.; Little, S. 1983. Predicting crown weight and bole volume of five western hardwoods. Gen. Tech. Rep. PNW-151. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",(exp(b0 + b1*log(dbh*b5) + b3*log(ht*b6))*b2) * b7,-2.9326,2.4999,4.6044,0,0,1,1,1,1,53,0.98,,,,13,1,25,IN,LB,,,,,,,,,STB,"",FT,146,,,,,
GHZ351STT01D,,closed_form,bm_stt,alnus.rubra,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Stem (wood + bark),active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,0.02,0.016,-5e-08,2,0,2.54,0.3048,2.20462,1,91,0.99,,,,4,5,300,CM,KG,,,,,,,,,STT,"",M,56,,,,,
SNE351STT01D,,closed_form,bm_stt,alnus.rubra,pnw,FIA NW,NBEL,,Snell and Little 1983,,Stem (wood + bark),active,,,"Snell, J.; Little, S. 1983. Predicting crown weight and bole volume of five western hardwoods. Gen. Tech. Rep. PNW-151. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",(exp(b0 + b1*log(dbh*b5) + b3*log(ht*b6))*b2) * b7,-2.9326,2.4999,25.58,0,0,1,1,1,1,53,0.98,,,,13,1,25,IN,LB,,,,,,,,,STT,"",FT,146,,,,,
YOU351STT01D,,closed_form,bm_stt,alnus.rubra,pnw,09,NBEL,,Young et al. 1980,,Stem (wood + bark),active,,,"Young, H. E.; Ribe, J. H.; Wainwright, K. 1980. Weight tables for tree and shrub species in Maine. Misc. Rep. 230. Orono, ME: University of Maine, Life Sciences and Agriculture Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,0.1179,0,2.5755,1,0,1,1,1,1,30,,,,,2,1,3,IN,LB,,,,,,,,,STT,no,NA,177,,,,,
MEA351STW01D,,closed_form,bm_stw,alnus.rubra,pnw,06,NBEL,,Means et al. 1994,,Stem (wood only),active,,,"Means, J.; Hansen, H.; Koerper, G.; Alaback, P.; Klopsch, M. 1994. Software for computing plant biomass — BIOPAK users guide. Gen. Tech. Rep. PNW-GTR-340. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Research Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-2.669,0,2.4618,1,0,2.54,1,2.20462,1,10,0.985,,,,2,9.1,39.6,CM,KG,,,,,,,,,STW,no,NA,104,,,,,
SNE351STW01D,,closed_form,bm_stw,alnus.rubra,pnw,FIA NW,NBEL,,Snell and Little 1983,,Stem (wood only),active,,,"Snell, J.; Little, S. 1983. Predicting crown weight and bole volume of five western hardwoods. Gen. Tech. Rep. PNW-151. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",(exp(b0 + b1*log(dbh*b5) + b3*log(ht*b6))*b2) * b7,-2.9326,2.4999,25.58,0,0,1,1,1,1,53,0.98,,,,13,1,25,IN,LB,,,,,,,,,STW,"",FT,146,,,,,
BOR098BRL01D,,closed_form,bm_brl,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Branches live,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-9.573,0,2.529,1,0,2.54,1,2.20462,1,28,0.71,,,,2,10,55,CM,KG,,,,,,,,,BRL,no,NA,17,,,,,
BOR098BRL02D,,closed_form,bm_brl,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Branches live,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-8.42,0,2.35,1,0,2.54,1,2.20462,1,28,0.77,,,,2,10,55,CM,KG,,,,,,,,,BRL,no,NA,17,,,,,
BOR098BRL03D,,closed_form,bm_brl,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Branches live,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-5.254,0,2.526,1,0,2.54,1,2.20462,1,28,0.8,,,,2,10,55,CM,KG,,,,,,,,,BRL,no,NA,17,,,,,
BOR098BRT01D,,closed_form,bm_brt,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Branches total (live + dead),active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-5.1891,0,2.518,1,0,2.54,1,2.20462,1,28,0.8,,,,2,10,55,CM,KG,,,,,,,,,BRT,no,NA,17,,,,,
BOR098CRW01D,,closed_form,bm_crw,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Crown (branches + foliage + twigs),active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.792,0,2.647,1,0,2.54,1,2.20462,1,28,0.81,,,,2,10,55,CM,KG,,,,,,,,,CRW,no,NA,17,,,,,
BOR098FON01D,,closed_form,bm_fon,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Foliage new,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-7.752,0,2.323,1,0,2.54,1,2.20462,1,28,0.71,,,,2,10,55,CM,KG,,,,,,,,,FON,no,NA,17,,,,,
BOR098FOO01D,,closed_form,bm_foo,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Foliage old,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-6.614,0,2.128,1,0,2.54,1,2.20462,1,28,0.67,,,,2,10,55,CM,KG,,,,,,,,,FOO,no,NA,17,,,,,
BOR098FOO02D,,closed_form,bm_foo,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Foliage old,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-6.185,0,2.858,1,0,2.54,1,2.20462,1,28,0.82,,,,2,10,55,CM,KG,,,,,,,,,FOO,no,NA,17,,,,,
BOR098FOT01D,,closed_form,bm_fot,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Foliage total,active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-5.822,0,2.78,1,0,2.54,1,2.20462,1,28,0.81,,,,2,10,55,CM,KG,,,,,,,,,FOT,no,NA,17,,,,,
BOR098STT01D,,closed_form,bm_stt,picea.sitchensis,pnw,10,NBEL,,Bormann 1990,,Stem (wood + bark),active,,,"Bormann, B. 1990. Diameter-based biomass regression models ignore large sapwood-related variation in Sitka spruce. Canadian Journal of Forest Research. 20: 1098-1104.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-3.215,0,2.552,1,0,2.54,1,2.20462,1,21,0.97,,,,2,10,55,CM,KG,,,,,,,,,STT,no,NA,17,,,,,
CAR108AGT01D,,closed_form,bm_agt,pinus.contorta,pnw,Foreign,NBEL,,Carlyle and Malcolm 1986,,Whole tree (aboveground),active,,,"Carlyle, J.; Malcolm, D. 1986. Biomass and element capital of a 7-year-old lodgepole pine (Pinus contorta Dougl.) stand growing on deep peat. Forest Ecology and Management. 14: 285-291.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,-0.463,0.106,0,0,0,2.54,1,2.20462,1,8,0.98,,,,4,1,10,CM,KG,,,,,,,,,AGT,no,NA,25,,,,,
MAN108AGT01D,,closed_form,bm_agt,pinus.contorta,pnw,Canada,NBEL,,Manning etal 1984,,Whole tree (aboveground),active,,,"Manning, G.H., and M.R.C. Massie, and J. Rudd.  1984. Metric Single-tree Weight Tables for the Yukon Territory. BC-X-250.  Victoria, BC: Environment Canada, Canadian Forestry Service, Pacific Forest Research Centre.  60 p.",(b0 + b1*(dbh*b5)^2*(ht*b6) + b2*(dbh*b5)^3 + b3*(dbh*b5)*(ht*b6)) * b7,1.8962,0.02183,0,0,0,2.54,0.3048,2.20462,1,149,0.9811,,,,11,4,34,CM,KG,,,,,,,,,AGT,,M,218,,,,,
AFF108BRD01D,,closed_form,bm_brd,pinus.contorta,pnw,01,NBEL,,Affleck 2019,,Branches dead,active,,,"Affleck, D.L.R. 2019. Aboveground biomass equations for the predominant conifer species of the Inland Northwest USA. Forest Ecology and Management 432 (2019) 179–188",(b0*(dbh*b5)^b1*(ht*b6)^b2) * b7,0.001504,1.49,1.232,0,0,2.54,0.3048,2.20462,1,56,0,,,,16,5,0,CM,KG,,,,,,,,,BRD,"",M,216,,,,,
GOW108BRD01D,,closed_form,bm_brd,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Branches dead,active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-2.362,2.345,1,0,0,2.54,1,2.20462,1,13,0.78,,,,1,3,20,CM,KG,,,,,,,,,BRD,no,NA,58,,,,,
